qac_root_join_key	qac_root_ar	qac_root_norm	qac_root_canonical	occurrences	surah_count	surahs	example_refs	example_surfaces	example_lemmas	status	audit_class	chosen_method	chosen_root_ids	source_exact_root_ids	normalized_exact_root_ids	canonical_root_ids	legacy_root_norm_extra_root_ids	legacy_root_norm_extra_branch_count	chosen_branch_count	notes
كهن	ك ه ن	ك ه ن	كهن	2	2	52;69	52:29:6;69:42:3	كَاهِنٍ	كَاهِن	ok_source_exact	ok	source_exact	root_001327	root_001327	root_001327	root_001327		0	3	
كين	ك ي ن	ك ي ن	كين	2	2	3;23	3:146:18;23:76:5	ٱسْتَكَانُ	ٱسْتَكَانُ	ok_source_exact	ok	source_exact	root_001336	root_001336	root_001336	root_001336		0	2	
لبد	ل ب د	ل ب د	لبد	2	2	72;90	72:19:10;90:6:4	لِبَدًا;لُّبَدًا	لِبَد;لُّبَد	ok_source_exact	ok	source_exact	root_001340	root_001340	root_001340	root_001340		0	8	
لبن	ل ب ن	ل ب ن	لبن	2	2	16;47	16:66:14;47:15:14	لَّبَنًا;لَّبَنٍ	لَّبَن	ok_source_exact	ok	source_exact	root_001342	root_001342	root_001342	root_001342		0	12	
لدد	ل د د	ل د د	لدد	2	2	2;19	2:204:16;19:97:10	أَلَدُّ;لُّدًّا	أَلَدّ;لُّدّ	ok_source_exact	ok	source_exact	root_001351	root_001351	root_001351	root_001351		0	7	
لغب	ل غ ب	ل غ ب	لغب	2	2	35;50	35:35:14;50:38:13	لُغُوبٌ;لُّغُوبٍ	لُّغُوب	ok_source_exact	ok	source_exact	root_001360	root_001360	root_001360	root_001360		0	5	
لقط	ل ق ط	ل ق ط	لقط	2	2	12;28	12:10:11;28:8:1	يَلْتَقِطْ;ٱلْتَقَطَ	ٱلْتَقَطَ	ok_source_exact	ok	source_exact	root_001369	root_001369	root_001369	root_001369		0	12	
لمح	ل م ح	ل م ح	لمح	2	2	16;54	16:77:9;54:50:5	لَمْحِ;لَمْحٍۭ	لَمْح	ok_source_exact	ok	source_exact	root_001375	root_001375	root_001375	root_001375		0	6	
لهث	ل ه ث	ل ه ث	لهث	2	1	7	7:176:17;7:176:20	يَلْهَثْ;يَلْهَث	يَلْهَثْ	ok_source_exact	ok	source_exact	root_001380	root_001380	root_001380	root_001380		0	4	
محص	م ح ص	م ح ص	محص	2	1	3	3:141:1;3:154:68	يُمَحِّصَ	يُمَحِّصَ	ok_source_exact	ok	source_exact	root_001400	root_001400	root_001400	root_001400		0	6	
محق	م ح ق	م ح ق	محق	2	2	2;3	2:276:1;3:141:5	يَمْحَقُ;يَمْحَقَ	يَمْحَقُ	ok_source_exact	ok	source_exact	root_001401	root_001401	root_001401	root_001401		0	3	
محن	م ح ن	م ح ن	محن	2	2	49;60	49:3:10;60:10:8	ٱمْتَحَنَ;ٱمْتَحِنُ	ٱمْتَحَنَ	ok_source_exact	ok	source_exact	root_001403	root_001403	root_001403	root_001403		0	8	
مخر	م خ ر	م خ ر	مخر	2	2	16;35	16:14:15;35:12:23	مَوَاخِرَ	مَوَاخِر	ok_source_exact	ok	source_exact	root_001405	root_001405	root_001405	root_001405		0	8	
ملح	م ل ح	م ل ح	ملح	2	2	25;35	25:53:9;35:12:10	مِلْحٌ	مِلْح	ok_source_exact	ok	source_exact	root_001442	root_001442	root_001442	root_001442		0	13	
ملق	م ل ق	م ل ق	ملق	2	2	6;17	6:151:18;17:31:5	إِمْلَٰقٍ	إِمْلَٰق	ok_source_exact	ok	source_exact	root_001443	root_001443	root_001443	root_001443		0	8	
نبع	ن ب ع	ن ب ع	نبع	2	2	17;39	17:90:10;39:21:10	يَنۢبُوعًا;يَنَٰبِيعَ	يَنبُوع	ok_source_exact	ok	source_exact	root_001469	root_001469	root_001469	root_001469		0	5	
نحل	ن ح ل	ن ح ل	نحل	2	2	4;16	4:4:4;16:68:4	نِحْلَةً;نَّحْلِ	نِحْلَة;نَّحْل	ok_source_exact	ok	source_exact	root_001481	root_001481	root_001481	root_001481		0	4	
نزف	ن ز ف	ن ز ف	نزف	2	2	37;56	37:47:7;56:19:5	يُنزَفُ;يُنزِفُ	يُنزَفُ	ok_source_exact	ok	source_exact	root_001491	root_001491	root_001491	root_001491		0	7	
نسء	ن س ء	ن س ء	نسا	2	2	9;34	9:37:2;34:14:13	نَّسِىٓءُ;مِنسَأَتَ	نَّسِىٓء;مِنسَأَت	ok_normalized_unique	ok	normalized_exact	root_001493		root_001493	root_001493		0	6	no source_root_norm exact match
نشط	ن ش ط	ن ش ط	نشط	2	1	79	79:2:1;79:2:2	نَّٰشِطَٰتِ;نَشْطًا	نَّٰشِطَٰت;نَشْط	ok_source_exact	ok	source_exact	root_001505	root_001505	root_001505	root_001505		0	11	
نصت	ن ص ت	ن ص ت	نصت	2	2	7;46	7:204:6;46:29:12	أَنصِتُ	أَنصِتُ	ok_source_exact	ok	source_exact	root_001508	root_001508	root_001508	root_001508		0	2	
نعس	ن ع س	ن ع س	نعس	2	2	3;8	3:154:8;8:11:3	نُّعَاسًا;نُّعَاسَ	نُّعَاس	ok_source_exact	ok	source_exact	root_001522	root_001522	root_001522	root_001522		0	5	
نفش	ن ف ش	ن ف ش	نفش	2	2	21;101	21:78:8;101:5:4	نَفَشَتْ;مَنفُوشِ	نَفَشَتْ;مَنفُوش	ok_source_exact	ok	source_exact	root_001534	root_001534	root_001534	root_001534		0	3	
نكب	ن ك ب	ن ك ب	نكب	2	2	23;67	23:74:8;67:15:9	نَٰكِبُونَ;مَنَاكِبِ	نَٰكِبُون;مَنَاكِب	ok_source_exact	ok	source_exact	root_001546	root_001546	root_001546	root_001546		0	9	
نكص	ن ك ص	ن ك ص	نكص	2	2	8;23	8:48:19;23:66:9	نَكَصَ;تَنكِصُ	نَكَصَ	ok_source_exact	ok	source_exact	root_001552	root_001552	root_001552	root_001552		0	1	
هبو	ه ب و	ه ب و	هبو	2	2	25;56	25:23:8;56:6:2	هَبَآءً	هَبَآء	ok_source_exact	ok	source_exact	root_001576	root_001576	root_001576	root_001576		0	3	
هرع	ه ر ع	ه ر ع	هرع	2	2	11;37	11:78:3;37:70:4	يُهْرَعُ	يُهْرَعُ	ok_source_exact	ok	source_exact	root_001586	root_001586	root_001586	root_001586		0	10	
هشم	ه ش م	ه ش م	هشم	2	2	18;54	18:45:15;54:31:7	هَشِيمًا;هَشِيمِ	هَشِيم	ok_source_exact	ok	source_exact	root_001592	root_001592	root_001592	root_001592		0	8	
هضم	ه ض م	ه ض م	هضم	2	2	20;26	20:112:11;26:148:4	هَضْمًا;هَضِيمٌ	هَضْم;هَضِيم	ok_source_exact	ok	source_exact	root_001593	root_001593	root_001593	root_001593		0	9	
همن	ه م ن	ه م ن	همن	2	2	5;59	5:48:11;59:23:12	مُهَيْمِنًا;مُهَيْمِنُ	مُهَيْمِن	ok_source_exact	ok	source_exact	root_001603	root_001603	root_001603	root_001603		0	1	
هور	ه و ر	ه و ر	هور	2	1	9	9:109:17;9:109:18	هَارٍ;ٱنْهَارَ	هَار;ٱنْهَارَ	ok_source_exact	ok	source_exact	root_001607	root_001607	root_001607	root_001607		0	10	
هيج	ه ي ج	ه ي ج	هيج	2	2	39;57	39:21:20;57:20:20	يَهِيجُ	يَهِيجُ	ok_source_exact	ok	source_exact	root_001612	root_001612	root_001612	root_001612		0	8	
هيم	ه ي م	ه ي م	هيم	2	2	26;56	26:225:7;56:55:3	يَهِيمُ;هِيمِ	يَهِيمُ;هِيم	ok_source_exact	ok	source_exact	root_001614	root_001614	root_001614	root_001614		0	5	
وبق	و ب ق	و ب ق	وبق	2	2	18;42	18:52:13;42:34:2	مَّوْبِقًا;يُوبِقْ	مَّوْبِق;يُوبِقْ	ok_source_exact	ok	source_exact	root_001618	root_001618	root_001618	root_001618		0	3	
وجف	و ج ف	و ج ف	وجف	2	2	59;79	59:6:8;79:8:3	أَوْجَفْ;وَاجِفَةٌ	أَوْجَفْ;وَاجِفَة	ok_source_exact	ok	source_exact	root_001628	root_001628	root_001628	root_001628		0	3	
ودق	و د ق	و د ق	ودق	2	2	24;30	24:43:14;30:48:15	وَدْقَ	وَدْق	ok_source_exact	ok	source_exact	root_001636	root_001636	root_001636	root_001636		0	9	
وسق	و س ق	و س ق	وسق	2	1	84	84:17:3;84:18:3	وَسَقَ;ٱتَّسَقَ	وَسَقَ;ٱتَّسَقَ	ok_source_exact	ok	source_exact	root_001648	root_001648	root_001648	root_001648		0	6	
وسل	و س ل	و س ل	وسل	2	2	5;17	5:35:8;17:57:7	وَسِيلَةَ	وَسِيلَة	ok_source_exact	ok	source_exact	root_001649	root_001649	root_001649	root_001649		0	2	
وسم	و س م	و س م	وسم	2	2	15;68	15:75:5;68:16:1	مُتَوَسِّمِينَ;نَسِمُ	مُتَوَسِّمِين;نَسِمُ	ok_source_exact	ok	source_exact	root_001650	root_001650	root_001650	root_001650		0	6	
وصب	و ص ب	و ص ب	وصب	2	2	16;37	16:52:8;37:9:4	وَاصِبًا;وَاصِبٌ	وَاصِب	ok_source_exact	ok	source_exact	root_001652	root_001652	root_001652	root_001652		0	4	
وطر	و ط ر	و ط ر	وطر	2	1	33	33:37:30;33:37:44	وَطَرًا	وَطَر	ok_source_exact	ok	source_exact	root_001660	root_001660	root_001660	root_001660		0	1	
ءبب	ء ب ب	ء ب ب	ابب	1	1	80	80:31:2	أَبًّا	أَبّ	ok_normalized_unique	ok	normalized_exact	root_000003		root_000003	root_000003		0	7	no source_root_norm exact match
ءبق	ء ب ق	ء ب ق	ابق	1	1	37	37:140:2	أَبَقَ	أَبَقَ	ok_normalized_unique	ok	normalized_exact	root_000005		root_000005	root_000005		0	4	no source_root_norm exact match
ءثل	ء ث ل	ء ث ل	اثل	1	1	34	34:16:12	أَثْلٍ	أَثْل	ok_normalized_unique	ok	normalized_exact	root_000012		root_000012	root_000012		0	8	no source_root_norm exact match
ءدد	ء د د	ء د د	ادد	1	1	19	19:89:4	إِدًّا	إِدّ	error_unresolved	error							0	0	
ءسن	ء س ن	ء س ن	اسن	1	1	47	47:15:11	ءَاسِنٍ	ءَاسِن	ok_normalized_unique	ok	normalized_exact	root_000033		root_000033	root_000033		0	6	no source_root_norm exact match
ءلت	ء ل ت	ء ل ت	الت	1	1	52	52:21:10	أَلَتْ	أَلَتْ	ok_normalized_unique	ok	normalized_exact	root_000044		root_000044	root_000044		0	2	no source_root_norm exact match
ءمت	ء م ت	ء م ت	امت	1	1	20	20:107:6	أَمْتًا	أَمْت	ok_normalized_unique	ok	normalized_exact	root_000049		root_000049	root_000049		0	3	no source_root_norm exact match
ءنم	ء ن م	ء ن م	انم	1	1	55	55:10:3	أَنَامِ	أَنَام	ok_normalized_unique	ok	normalized_exact	root_000061		root_000061	root_000061		0	1	no source_root_norm exact match
ءود	ء و د	ء و د	اود	1	1	2	2:255:46	يَـُٔودُ	يَـُٔودُ	ok_normalized_unique	ok	normalized_exact	root_000066		root_000066	root_000066		0	3	no source_root_norm exact match
ءيم	ء ي م	ء ي م	ايم	1	1	24	24:32:2	أَيَٰمَىٰ	أَيَٰمَىٰ	ok_normalized_unique	ok	normalized_exact	root_000073		root_000073	root_000073		0	3	no source_root_norm exact match
بءر	ب ء ر	ب ء ر	بار	1	1	22	22:45:11	بِئْرٍ	بِئْر	ok_normalized_unique	ok	normalized_exact	root_000078		root_000078	root_000078		0	3	no source_root_norm exact match
بتر	ب ت ر	ب ت ر	بتر	1	1	108	108:3:4	أَبْتَرُ	أَبْتَر	ok_source_exact	ok	source_exact	root_000080	root_000080	root_000080	root_000080		0	4	
بتك	ب ت ك	ب ت ك	بتك	1	1	4	4:119:4	يُبَتِّكُ	يُبَتِّكُ	ok_source_exact	ok	source_exact	root_000081	root_000081	root_000081	root_000081		0	2	
بجس	ب ج س	ب ج س	بجس	1	1	7	7:160:16	ٱنۢبَجَسَتْ	ٱنۢبَجَسَتْ	ok_source_exact	ok	source_exact	root_000084	root_000084	root_000084	root_000084		0	2	
بحث	ب ح ث	ب ح ث	بحث	1	1	5	5:31:4	يَبْحَثُ	يَبْحَثُ	ok_source_exact	ok	source_exact	root_000085	root_000085	root_000085	root_000085		0	4	
بدر	ب د ر	ب د ر	بدر	1	1	4	4:6:17	بِدَارًا	بِدَار	ok_source_exact	ok	source_exact	root_000093	root_000093	root_000093	root_000093		0	7	
بسق	ب س ق	ب س ق	بسق	1	1	50	50:10:2	بَاسِقَٰتٍ	بَاسِقَٰت	ok_source_exact	ok	source_exact	root_000117	root_000117	root_000117	root_000117		0	3	
بسم	ب س م	ب س م	بسم	1	1	27	27:19:1	تَبَسَّمَ	تَبَسَّمَ	ok_source_exact	ok	source_exact	root_000119	root_000119	root_000119	root_000119		0	1	
بصل	ب ص ل	ب ص ل	بصل	1	1	2	2:61:22	بَصَلِ	بَصَل	ok_source_exact	ok	source_exact	root_000122	root_000122	root_000122	root_000122		0	3	
بطء	ب ط ء	ب ط ء	بطا	1	1	4	4:72:4	يُبَطِّئَ	يُبَطِّئَ	ok_source_exact	ok	source_exact	root_000124	root_000124	root_000124	root_000124		0	2	
بغل	ب غ ل	ب غ ل	بغل	1	1	16	16:8:2	بِغَالَ	بِغَال	ok_source_exact	ok	source_exact	root_000137	root_000137	root_000137	root_000137		0	3	
بقع	ب ق ع	ب ق ع	بقع	1	1	28	28:30:9	بُقْعَةِ	بُقْعَة	ok_source_exact	ok	source_exact	root_000140	root_000140	root_000140	root_000140		0	8	
بقل	ب ق ل	ب ق ل	بقل	1	1	2	2:61:18	بَقْلِ	بَقْل	ok_source_exact	ok	source_exact	root_000141	root_000141	root_000141	root_000141		0	6	
بلع	ب ل ع	ب ل ع	بلع	1	1	11	11:44:3	ٱبْلَعِ	ٱبْلَعِ	ok_source_exact	ok	source_exact	root_000150	root_000150	root_000150	root_000150		0	6	
بهل	ب ه ل	ب ه ل	بهل	1	1	3	3:61:20	نَبْتَهِلْ	نَبْتَهِلْ	ok_source_exact	ok	source_exact	root_000159	root_000159	root_000159	root_000159		0	4	
بيد	ب ي د	ب ي د	بيد	1	1	18	18:35:10	تَبِيدَ	تَبِيدَ	ok_source_exact	ok	source_exact	root_000167	root_000167	root_000167	root_000167		0	3	
ترق	ت ر ق	ت ر ق	ترق	1	1	75	75:26:4	تَّرَاقِىَ	تَّرَاقِى	ok_source_exact	ok	source_exact	root_002011	root_002011	root_002011	root_002011		0	1	
تعس	ت ع س	ت ع س	تعس	1	1	47	47:8:3	تَعْسًا	تَعْس	ok_source_exact	ok	source_exact	root_000182	root_000182	root_000182	root_000182		0	5	
تفث	ت ف ث	ت ف ث	تفث	1	1	22	22:29:3	تَفَثَ	تَفَث	ok_source_exact	ok	source_exact	root_000183	root_000183	root_000183	root_000183		0	1	
تقن	ت ق ن	ت ق ن	تقن	1	1	27	27:88:12	أَتْقَنَ	أَتْقَنَ	ok_source_exact	ok	source_exact	root_000184	root_000184	root_000184	root_000184		0	2	
تلل	ت ل ل	ت ل ل	تلل	1	1	37	37:103:3	تَلَّ	تَلَّ	ok_source_exact	ok	source_exact	root_000185	root_000185	root_000185	root_000185		0	13	
تين	ت ي ن	ت ي ن	تين	1	1	95	95:1:1	تِّينِ	تِّين	ok_source_exact	ok	source_exact	root_000190	root_000190	root_000190	root_000190		0	3	
تيه	ت ي ه	ت ي ه	تيه	1	1	5	5:26:7	يَتِيهُ	يَتِيهُ	ok_source_exact	ok	source_exact	root_000191	root_000191	root_000191	root_000191		0	4	
ثبط	ث ب ط	ث ب ط	ثبط	1	1	9	9:46:11	ثَبَّطَ	ثَبَّطَ	ok_source_exact	ok	source_exact	root_000194	root_000194	root_000194	root_000194		0	1	
ثبي	ث ب ي	ث ب ي	ثبي	1	1	4	4:71:7	ثُبَاتٍ	ثُبَات	error_unresolved	error							0	0	
ثجج	ث ج ج	ث ج ج	ثجج	1	1	78	78:14:5	ثَجَّاجًا	ثَجَّاج	ok_source_exact	ok	source_exact	root_000195	root_000195	root_000195	root_000195		0	3	
ثرب	ث ر ب	ث ر ب	ثرب	1	1	12	12:92:3	تَثْرِيبَ	تَثْرِيب	ok_source_exact	ok	source_exact	root_000197	root_000197	root_000197	root_000197		0	4	
ثري	ث ر ي	ث ر ي	ثري	1	1	20	20:6:12	ثَّرَىٰ	ثَّرَىٰ	ok_source_exact	ok	source_exact	root_000198	root_000198	root_000198	root_000198		0	6	
ثيب	ث ي ب	ث ي ب	ثيب	1	1	66	66:5:16	ثَيِّبَٰتٍ	ثَيِّبَٰت	ok_source_exact	ok	source_exact	root_000212	root_000212	root_000212	root_000212		0	1	
جبت	ج ب ت	ج ب ت	جبت	1	1	4	4:51:10	جِبْتِ	جِبْت	ok_source_exact	ok	source_exact	root_000215	root_000215	root_000215	root_000215		0	2	
جبن	ج ب ن	ج ب ن	جبن	1	1	37	37:103:4	جَبِينِ	جَبِين	ok_source_exact	ok	source_exact	root_000218	root_000218	root_000218	root_000218		0	6	
جبه	ج ب ه	ج ب ه	جبه	1	1	9	9:35:9	جِبَاهُ	جِبَاه	ok_source_exact	ok	source_exact	root_000219	root_000219	root_000219	root_000219		0	6	
جثث	ج ث ث	ج ث ث	جثث	1	1	14	14:26:6	ٱجْتُثَّتْ	ٱجْتُثَّتْ	ok_source_exact	ok	source_exact	root_000221	root_000221	root_000221	root_000221		0	5	
جذو	ج ذ و	ج ذ و	جذو	1	1	28	28:29:23	جَذْوَةٍ	جَذْوَة	ok_source_exact	ok	source_exact	root_000232	root_000232	root_000232	root_000232		0	4	
جرر	ج ر ر	ج ر ر	جرر	1	1	7	7:150:21	يَجُرُّ	يَجُرُّ	ok_source_exact	ok	source_exact	root_000235	root_000235	root_000235	root_000235		0	14	
جرع	ج ر ع	ج ر ع	جرع	1	1	14	14:17:1	يَتَجَرَّعُ	يَتَجَرَّعُ	ok_source_exact	ok	source_exact	root_000237	root_000237	root_000237	root_000237		0	5	
جرف	ج ر ف	ج ر ف	جرف	1	1	9	9:109:16	جُرُفٍ	جُرُف	ok_source_exact	ok	source_exact	root_000238	root_000238	root_000238	root_000238		0	10	
جسس	ج س س	ج س س	جسس	1	1	49	49:12:13	تَجَسَّسُ	تَجَسَّسُ	ok_source_exact	ok	source_exact	root_000246	root_000246	root_000246	root_000246		0	5	
جفء	ج ف ء	ج ف ء	جفا	1	1	13	13:17:31	جُفَآءً	جُفَآء	ok_normalized_unique	ok	normalized_exact	root_000249		root_000249	root_000249		0	6	no source_root_norm exact match
جفن	ج ف ن	ج ف ن	جفن	1	1	34	34:13:8	جِفَانٍ	جِفَان	ok_source_exact	ok	source_exact	root_000250	root_000250	root_000250	root_000250		0	5	
جفو	ج ف و	ج ف و	جفو	1	1	32	32:16:1	تَتَجَافَىٰ	تَتَجَافَىٰ	ok_source_exact	ok	source_exact	root_000251	root_000251	root_000251	root_000251		0	7	
جلس	ج ل س	ج ل س	جلس	1	1	58	58:11:9	مَجَٰلِسِ	مَجَٰلِس	ok_source_exact	ok	source_exact	root_000254	root_000254	root_000254	root_000254		0	6	
جمح	ج م ح	ج م ح	جمح	1	1	9	9:57:11	يَجْمَحُ	يَجْمَحُ	ok_source_exact	ok	source_exact	root_000257	root_000257	root_000257	root_000257		0	6	
جمد	ج م د	ج م د	جمد	1	1	27	27:88:4	جَامِدَةً	جَامِدَة	ok_source_exact	ok	source_exact	root_000258	root_000258	root_000258	root_000258		0	9	
جمم	ج م م	ج م م	جمم	1	1	89	89:20:4	جَمًّا	جَمّ	ok_source_exact	ok	source_exact	root_000261	root_000261	root_000261	root_000261		0	9	
جود	ج و د	ج و د	جود	1	1	38	38:31:6	جِيَادُ	جِيَاد	ok_source_exact	ok	source_exact	root_000274	root_000274	root_000274	root_000274		0	8	
جوس	ج و س	ج و س	جوس	1	1	17	17:5:12	جَاسُ	جَاسُ	ok_source_exact	ok	source_exact	root_000277	root_000277	root_000277	root_000277		0	3	
جوف	ج و ف	ج و ف	جوف	1	1	33	33:4:8	جَوْفِ	جَوْف	ok_source_exact	ok	source_exact	root_000279	root_000279	root_000279	root_000279		0	8	
جوو	ج و و	ج و و	جوو	1	1	16	16:79:7	جَوِّ	جَوّ	ok_source_exact	ok	source_exact	root_000280	root_000280	root_000280	root_000280		0	3	
جيد	ج ي د	ج ي د	جيد	1	1	111	111:5:2	جِيدِ	جِيد	ok_source_exact	ok	source_exact	root_000284	root_000284	root_000284	root_000284		0	1	
حبك	ح ب ك	ح ب ك	حبك	1	1	51	51:7:3	حُبُكِ	حُبُك	ok_source_exact	ok	source_exact	root_000290	root_000290	root_000290	root_000290		0	4	
حتم	ح ت م	ح ت م	حتم	1	1	19	19:71:8	حَتْمًا	حَتْم	ok_source_exact	ok	source_exact	root_000292	root_000292	root_000292	root_000292		0	5	
حثث	ح ث ث	ح ث ث	حثث	1	1	7	7:54:19	حَثِيثًا	حَثِيث	ok_source_exact	ok	source_exact	root_000293	root_000293	root_000293	root_000293		0	5	
حدب	ح د ب	ح د ب	حدب	1	1	21	21:96:9	حَدَبٍ	حَدَب	ok_source_exact	ok	source_exact	root_000298	root_000298	root_000298	root_000298		0	5	
حرد	ح ر د	ح ر د	حرد	1	1	68	68:25:3	حَرْدٍ	حَرْد	ok_source_exact	ok	source_exact	root_000305	root_000305	root_000305	root_000305		0	6	
حرس	ح ر س	ح ر س	حرس	1	1	72	72:8:6	حَرَسًا	حَرَس	ok_source_exact	ok	source_exact	root_000307	root_000307	root_000307	root_000307		0	3	
حرك	ح ر ك	ح ر ك	حرك	1	1	75	75:16:2	تُحَرِّكْ	تُحَرِّكْ	ok_source_exact	ok	source_exact	root_000312	root_000312	root_000312	root_000312		0	7	
حري	ح ر ي	ح ر ي	حري	1	1	72	72:14:9	تَحَرَّ	تَحَرَّ	ok_source_exact	ok	source_exact	root_000314	root_000314	root_000314	root_000314		0	6	
حسم	ح س م	ح س م	حسم	1	1	69	69:7:7	حُسُومًا	حُسُوم	ok_source_exact	ok	source_exact	root_000322	root_000322	root_000322	root_000322		0	1	
حصحص	ح ص ح ص	ح ص ح ص	حصحص	1	1	12	12:51:21	حَصْحَصَ	حَصْحَصَ	ok_source_exact	ok	source_exact	root_000326	root_000326	root_000326	root_000326		0	4	
حصل	ح ص ل	ح ص ل	حصل	1	1	100	100:10:1	حُصِّلَ	حُصِّلَ	ok_source_exact	ok	source_exact	root_000330	root_000330	root_000330	root_000330		0	5	
حفد	ح ف د	ح ف د	حفد	1	1	16	16:72:12	حَفَدَةً	حَفَدَة	ok_source_exact	ok	source_exact	root_000340	root_000340	root_000340	root_000340		0	5	
حقف	ح ق ف	ح ق ف	حقف	1	1	46	46:21:7	أَحْقَافِ	أَحْقَاف	ok_source_exact	ok	source_exact	root_000346	root_000346	root_000346	root_000346		0	2	
حنذ	ح ن ذ	ح ن ذ	حنذ	1	1	11	11:69:15	حَنِيذٍ	حَنِيذ	ok_source_exact	ok	source_exact	root_000361	root_000361	root_000361	root_000361		0	4	
حنك	ح ن ك	ح ن ك	حنك	1	1	17	17:62:12	أَحْتَنِكَ	أَحْتَنِكَ	ok_source_exact	ok	source_exact	root_000363	root_000363	root_000363	root_000363		0	9	
حنن	ح ن ن	ح ن ن	حنن	1	1	19	19:13:1	حَنَانًا	حَنَان	ok_source_exact	ok	source_exact	root_000364	root_000364	root_000364	root_000364		0	9	
حوب	ح و ب	ح و ب	حوب	1	1	4	4:2:15	حُوبًا	حُوب	ok_source_exact	ok	source_exact	root_000365	root_000365	root_000365	root_000365		0	11	
