root_id	root_norm	source_root_norm	branch_id	status	branch_image_ar	what_is_ar	source_phrase_ar
root_005597	ر ق و	ر ق و	B001	accepted	فريق الدعص من الرمل إلى جنب الأودية	يدخل فيه الرقوة والرقو بمعنى فريق الدعص من الرمل، وأكثر موضعه إلى جنب الأودية.	الرقوة فريق الدعص من الرمل؛ والرقو بلا هاء أكثر ما يكون إلى جنب الأودية
root_005598	ر ك ي	ر ك ي	B001	accepted	وعاء الماء المحمول	يدخل فيه اسم الركوة للإناء، ولا سيما شبه التور من أدم الذي يسقى فيه ويحلب ويتوضأ.	الركوة معروفة (maqayis); الركوة شبه تور من أدم، يسقى فيها ويحلب ويتوضأ (ayn); الركوة التي للماء (sihah); الركوة شبه تور من أدم (tahdhib)
root_005598	ر ك ي	ر ك ي	B002	accepted	بئر محفورة كأنها وعاء	يدخل فيه الركية للبئر المحفورة وجمعها الركي أو الركايا.	ومنه الركي لأنه كأنه وعاء ما يكون فيه (maqayis); الركية بئر تحفر، فإذا قلت الركي فقد جمعت، وإذا قصدت إلى جمع الركية قلت الركايا (ayn); الركية: البئر، وجمعها ركي وركايا (sihah); الركية: بئر تحفر، فإذا قلت الركي فقد جمعت، وإذا قصدت إلى جمع الركية قلت الركايا (tahdhib)
root_005598	ر ك ي	ر ك ي	B003	accepted	حوض محفور أو مسوى للماء	يدخل فيه المركو والركو للحوض المحفور أو المستطيل أو المسوى، ومنه البؤيرة التي يصب عليها الماء.	المركو الحوض المستطيل (maqayis); الركو والمركو حوض يخفر مستطيلا؛ المركو والدعثور بؤيرة تبأر ثم يجعل عليها ثوب يصب عليه الماء (ayn); المركو: الحوض الكبير (sihah); المركو: الحوض الصغير الذي يسويه الرجل بيديه على رأس البئر؛ الركو: أن تحفر حوضا مستطيلا وهو المركو (tahdhib)
root_005598	ر ك ي	ر ك ي	B004	accepted	تحميل الشيء على غيره	يدخل فيه مضاعفة الحمل على البعير، وإلقاء الأمر أو الذنب أو الدين على شخص، وجعل الشيء في عنقه.	ركوت على البعير الحمل: ضاعفته؛ ركوت عليه الأمر والذنب، أي حملته عليه؛ أركيت علي ذنبا لم أذنبه (maqayis); أركى عليه كذا أي كأنه ركه في عنقه ووركه (ayn); ركوت الحمل على البعير: ضاعفته؛ ركوت على فلان الذنب أي وركته؛ أركيت عليه الذنب والأمر، أي وركته (sihah); أركيت علي دينا، وركوته؛ ركوت علي الأمر أي وركته؛ أركيت علي ذنبا لم أجنه؛ أركى عليه كذا وكذا أي ركه في عنقه أي جعله (tahdhib)
root_005598	ر ك ي	ر ك ي	B005	accepted	الاستناد واللجأ إلى جهة	يدخل فيه الاعتماد على شخص واللجأ أو الاعتزاء إليه.	أنا مرتك على كذا، أي معول عليه؛ وما لي مرتكى إلا عليك؛ أركيت إلى فلان: لجأت إليه (maqayis); أركيت إليه، أي لجأت؛ أنا مرتك على كذا، أي معول عليه؛ ومالي مرتكى إلا عليك (sihah); أركيت إلى فلان اعتزيت إليه (tahdhib)
root_005598	ر ك ي	ر ك ي	B006	accepted	الإمهال والتأخر والإقامة	يدخل فيه تأخير الشخص أو الغريم، والتأخر في الأمر، والإقامة بقية اليوم.	أركني إلى كذا، أي أخرني؛ ركوت عنهم بقية يومي، أي أقمت (maqayis); أركني إلى كذا وكذا، أي أخرني؛ ركوت بقية يومي، أي أقمت (sihah); رَكاه: إذا أخره؛ أركوهما حتى يصطلحا؛ أركوا هذين حتى يفيئا؛ اركوا أي أخروا؛ أركيت في الأمر: تأخرت (tahdhib)
root_005598	ر ك ي	ر ك ي	B007	accepted	تسديد الشيء وإصلاحه وتهيئته	يدخل فيه سد الشيء وإصلاحه، وتسوية الحوض، وتهيئة شيء أو جند لقوم.	ركوت الشيء، إذا سددته وأصلحته؛ أركيت لفلان شيئا، إذا هيأته له (maqayis); ركوت الشئ أركوه، إذا شددته وأصلحته؛ أركيت لبني فلان جندا، أي هيأته لهم (sihah); ركوت الحوض أي سويته؛ أركيت لبني فلان جندا أي هيأته لهم؛ إلا تصلحه (tahdhib)
root_005598	ر ك ي	ر ك ي	B008	review	مجاوبة الصدى بالصوت	يدخل فيه رَكاه بمعنى جاوب رَوْكه، أي صوت الصدى من الجبل والحمام.	رَكاه: إذا جاوب رَوْكه، وهو صوت الصدى من الجبل والحمام (tahdhib)
root_005600	ر ن ن	ر ن ن	B001	accepted	الرَّنين والصوت	يدخل فيه الصوت والرَّنين والصياح وإحداث الترنين، ومنه رنَّت المرأة وأرنت وصوتت القوس.	رن وأرن يرن إرنانا إذا صاح والرنين شبيه بالحنين أيضا (jamhara)؛ الرنة الصوت؛ رنت المرأة ترن رنينا وأرنت أيضا صاحت؛ أرنت القوس صوتت؛ ورننتها أنا ترنينا (sihah)؛ قد رَنَا؛ إنما هو قد زَنَا أي تقبض ويبس (jamhara)
root_005600	ر ن ن	ر ن ن	B002	accepted	المرنّة والمرنّان للقوس	يدخل فيه المرنّة والمرنّان حين يكونان اسمين للقوس.	المرنّة القوس والمرنّان مثله (sihah)
root_005600	ر ن ن	ر ن ن	B003	accepted	الرَّنَن الصائح في الماء	يدخل فيه الرَّنَن بوصفه شيئا يصيح في الماء أيام الصيف.	الرَّنَن شيء يصيح في الماء أيام الصيف (sihah)
root_005601	ر ن و	ر ن و	B001	accepted	إدامة النظر إلى الشيء	النظر إلى الشيء وإدامته، والرنو الذي يحمله الإعجاب بما يرى	رنا يرنو إليها رنوا إذا نظر إليها؛ يديم النظر إليها حيث ذهبت؛ أرناني حسن ما رأيت أي أعجبني وحملني على الرنو؛ أرني إرناء نظر ورنا أي أدام النظر
root_005601	ر ن و	ر ن و	B002	accepted	دوام الشيء وثباته	وصف الشيء بأنه دائم، كما في كأس رنوناة أي دائمة	وكأس رنوناة أي دائمة
root_005601	ر ن و	ر ن و	B003	accepted	لهو يشغل القلب	اللهو مع شغل القلب، وما يلهي صاحبه	والرنو اللهو مع شغل القلب؛ أي ألهى وألهي
root_005601	ر ن و	ر ن و	B004	accepted	طرب يثيره الصوت أو الغناء	الطرب، ومنه الغناء الذي يطرب السامع أو الطرب لصوت	والراني الطرب؛ ورنوت طربت؛ يُغَنِّي ليطرب؛ رنوت لصوتها أي طربت
root_005601	ر ن و	ر ن و	B005	accepted	تطلع الأماني وانتظارها	صاحب الأماني الذي يتوقعها ويرجوها	وفلان رنو الأماني أي هو صاحب أماني يتوقعها؛ إنني أرنوكما لا تحرماني إنني أرجوكما
root_005602	ر ه ف	ر ه ف	B001	accepted	الرهافة: لطف الشيء ودقته وترقيق حدته	يدخل فيه الرهيف والمرهف بمعنى اللطيف الدقيق، وترقيق السيف أو السهم، ورقة الجسم أو البدن ودقته.	الرهف مصدر الرهيف وهو اللطيف الدقيق (ayn;tahdhib)؛ أرهفت السيف إذا رققته (ayn;sihah;tahdhib)؛ سهم مرهف ورجل مرهف الجسم دقيق (tahdhib)؛ مرهف البدن أي لطيف الجسم دقيقه (tahdhib)
root_005605	ز ب ب	ز ب ب	B001	accepted	كثرة الشَّعر أو النبات	يدخل فيه الزَّبَب بمعنى طول الشَّعر وكثرته، والبعير أو الرجل الأزب، وما وصف به العام الخصيب الكثير النبات.	بعير أزب إذا كان كثير شعر الوجه والعثنون (jamhara)؛ رجل أزب كثير الشعر (jamhara)؛ الزبب طول الشعر وكثرته (sihah)؛ عام أزب أي خصيب كثير النبات (sihah)
root_005605	ز ب ب	ز ب ب	B002	accepted	اللِّحية بلغة اليمن	يدخل فيه الزُّبّ بمعنى اللحية في لغة أهل اليمن.	الزب في لغة أهل اليمن اللحية (jamhara)؛ الزب اللحية بلغة اليمن (sihah)
root_005605	ز ب ب	ز ب ب	B003	accepted	الذَّكَر	يدخل فيه الزُّبّ بمعنى ذَكَر الإنسان.	الزب ذكر الإنسان عربي صحيح (jamhara)؛ الزب الذكر (sihah)
root_005605	ز ب ب	ز ب ب	B004	accepted	الزباء اسم ملكة	يدخل فيه الزباء علما على ملكة الجزيرة المعدودة من ملوك الطوائف.	الزباء ملكة الجزيرة وتعد من ملوك الطوائف
root_005605	ز ب ب	ز ب ب	B005	accepted	الزبابة فأرة صماء	يدخل فيه الزباب جمع زبابة، وهي فأرة صماء يضرب بها المثل في السرقة ويشبه بها الجاهل.	الزباب جمع زبابة وهي فأرة صماء؛ أسرق من زبابة؛ ويشبه بها الجاهل
root_005605	ز ب ب	ز ب ب	B006	accepted	دنو الشمس للغروب	يدخل فيه قولهم أزبت الشمس إذا دنت للغروب.	أزبت الشمس أي دنت للغروب
root_005605	ز ب ب	ز ب ب	B007	accepted	الزبيب وتجفيف العنب	يدخل فيه الزبيب المأكول، والواحدة زبيبة، وتزبيب العنب.	الزبيب الذي يؤكل الواحدة زبيبة؛ زبب فلان عنبه تزبيبا
root_005605	ز ب ب	ز ب ب	B008	accepted	قرحة في اليد	يدخل فيه الزبيبة بمعنى قرحة تخرج في اليد.	الزبيبة قرحة تخرج في اليد
root_005605	ز ب ب	ز ب ب	B009	accepted	زبدتا الشدقين أو نكتتا الحية	يدخل فيه الزبيبتان بمعنى الزبدتين في الشدقين، وقولهم الحية ذو الزبيبتين، وقيل هما النكتتان السوداوان فوق عينيه.	الزبيبتان الزبدتان في الشدقين؛ زبب شدقاه أي خرج الزبد عليهما؛ الحية ذو الزبيبتين؛ النكتتان السوداوان فوق عينيه
root_005605	ز ب ب	ز ب ب	B010	accepted	الزبزب من السفن	يدخل فيه الزبزب بمعنى ضرب من السفن.	الزبزب ضرب من السفن
root_005607	ز ر ر	ز ر ر	B001	accepted	زِرّ الثوب وشده	يدخل فيه الزِّرّ الواحد من أزرار القميص وزَرّ القميص وشد إزاره وجعل الأزرار له وما شبه بالشد كالزمام المَزْرور	الزِّرّ واحد أزرار القميص؛ زَرَرْتُ القميص أَزُرُّه إذا شددت أزاره؛ أزرر عليك قميصك وزُرَّه؛ أزررت القميص إذا جعلت له أزرارا فتزرر؛ زمام الناقة جعله مَزْرورا لأنه يضفر ويشد
root_005607	ز ر ر	ز ر ر	B002	accepted	زِرّ رعاية الإبل وسمنها	يدخل فيه وصف الراعي الحسن الرعية للإبل بأنه زِرّ من أزرارها ووصف الإبل السمان بأن بها زِرَّة	يقال للرجل الحسن الرعية للإبل إنه لزِرّ من أزرارها؛ إذا كانت الإبل سمانا قيل بها زِرَّة
