review_id	candidate_count	path_count_total	ayahs	rare_facet_signature	representative_roots	representative_branches	rare_theme_set	keyword_sample
RF0188	1	740	1,2,3,4,5,7	kw:address | kw:anger | kw:authority | kw:banner | kw:charity | kw:compassion | kw:conflict | kw:creed	ء ل ه → ر ب ب → ع ل م → ر ح م → د ي ن → ع ب د → غ ض ب	ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B003:علم رباني | ع ل م:B002:أثر يميز الشيء ويهدي إليه | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B008:الأنفة والغضب | غ ض ب:B001:اشتداد السخط وثورانه للانتقام	cognition_perception/knowledge_learning; craft_material_built/ornament_beauty; emotion_ethics/desire_appetite; emotion_ethics/fear_grief; kinship_society/hospitality_welfare; law_governance/obligation_contract; law_governance/punishment_sanction; ritual_belief/prayer_supplication; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/pattern_marking	address, anger, authority, banner, charity, compassion, conflict, creed, devotion, divinity, emotion, ethics, fury, grief, heraldry, honor, invocation, kindness, knowledge, landmark, language, law, loss, mark
RF0189	1	672	1,2,3,5,6,7	kw:ascent | kw:blessing | kw:body | kw:consumption | kw:deviation | kw:disappearance | kw:elevation | kw:eminence	س م و → ح م د → ر ب ب → ر ح م → ع ب د → ص ر ط → ض ل ل	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ر ب ب:B003:علم رباني | ر ح م:B002:الرَّحِم والقرابة | ع ب د:B007:القوة والصلابة | ص ر ط:B002:الغيبة في المرور والبلع | ض ل ل:B001:الضلال عن الهدى والقصد	cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; craft_material_built/textile_clothing; emotion_ethics/desire_appetite; emotion_ethics/honor_shame; kinship_society/family; kinship_society/identity_personhood; language_communication/concealment_disclosure; movement_travel/navigation_route; ritual_belief/religion_worship; space_form_boundary/space	ascent, blessing, body, consumption, deviation, disappearance, elevation, eminence, error, ethics, evaluation, family, food, gratitude, hardness, height, hierarchy, honor, ingestion, kinship, knowledge, law, lineage, loftiness
RF0190	1	616	1,2,4,5,7	kw:address | kw:anger | kw:appellation | kw:authority | kw:classification | kw:conflict | kw:control | kw:creed	س م و → ء ل ه → ر ب ب → م ل ك → د ي ن → ع ب د → غ ض ب	س م و:B005:الاسم تنويه ودلالة | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B001:ربوبية وملك وسيادة | م ل ك:B002:المِلْك والتصرف | د ي ن:B001:الطاعة والانقياد | ع ب د:B008:الأنفة والغضب | غ ض ب:B001:اشتداد السخط وثورانه للانتقام	economy_property/economy; economy_property/labor_work; emotion_ethics/desire_appetite; emotion_ethics/fear_grief; kinship_society/identity_personhood; kinship_society/kinship; law_governance/obligation_contract; law_governance/punishment_sanction; ritual_belief/prayer_supplication; ritual_belief/religion_worship; ritual_belief/ritual	address, anger, appellation, authority, classification, conflict, control, creed, designation, devotion, disposal, dominion, economy, emotion, ethics, fury, governance, grief, hierarchy, honor, identity, invocation, language, law
RF0191	1	540	1,2,3,5,7	kw:address | kw:ascent | kw:blessing | kw:body | kw:deviation | kw:elevation | kw:eminence | kw:error	س م و → ح م د → ء ل ه → ر ب ب → ر ح م → ع ب د → ض ل ل	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B003:علم رباني | ر ح م:B002:الرَّحِم والقرابة | ع ب د:B007:القوة والصلابة | ض ل ل:B001:الضلال عن الهدى والقصد	cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; craft_material_built/textile_clothing; emotion_ethics/honor_shame; kinship_society/family; kinship_society/identity_personhood; law_governance/obligation_contract; movement_travel/navigation_route; ritual_belief/prayer_supplication; ritual_belief/religion_worship; space_form_boundary/space	address, ascent, blessing, body, deviation, elevation, eminence, error, ethics, evaluation, family, gratitude, hardness, height, hierarchy, honor, invocation, kinship, knowledge, language, law, lineage, loftiness, material
RF0192	1	528	1,2,3,4,7	kw:agriculture | kw:ascent | kw:authority | kw:benefit | kw:blessing | kw:care | kw:charity | kw:compassion	س م و → ح م د → ر ب ب → ر ح م → م ل ك → د ي ن → غ ي ر	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | م ل ك:B003:المُلك والسلطان | د ي ن:B001:الطاعة والانقياد | غ ي ر:B001:الصلاح والمنفعة بالميرة والسقي والإصلاح	condition_force_change/support_dependence; economy_property/labor_work; emotion_ethics/honor_shame; kinship_society/hospitality_welfare; kinship_society/kinship; law_governance/obligation_contract; law_governance/politics_order; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space; time_measure_quantity/quantity_number	agriculture, ascent, authority, benefit, blessing, care, charity, compassion, creed, demography, devotion, divinity, dominion, elevation, eminence, emotion, ethics, evaluation, gathering, governance, gratitude, height, hierarchy, honor
RF0193	1	472	1,2,3,4,5,6,7	kw:agriculture | kw:anatomy | kw:authority | kw:canopy | kw:ceiling | kw:charity | kw:coating | kw:compassion	س م و → ر ب ب → ر ح م → د ي ن → ع ب د → ص ر ط → ض ل ل	س م و:B004:السماء وما علا فأظل | ر ب ب:B006:رُبّ خاثر وإصلاح به | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم | ض ل ل:B001:الضلال عن الهدى والقصد	animal_life/husbandry; cognition_perception/proof_uncertainty; kinship_society/hospitality_welfare; land_water_sky/sky_astronomy; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; movement_travel/transport; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	agriculture, anatomy, authority, canopy, ceiling, charity, coating, compassion, condiment, cosmology, cover, craft, creed, deviation, devotion, direction, divinity, emotion, error, ethics, food, guidance, infrastructure, journey
RF0194	1	448	1,2,4,5,6,7	kw:ascent | kw:authority | kw:charity | kw:coating | kw:compassion | kw:condiment | kw:craft | kw:creed	س م و → ر ح م → ر ب ب → د ي ن → ع ب د → ص ر ط → ض ل ل	س م و:B001:العلو والارتفاع | ر ح م:B001:الرَّحْمَة والرقة | ر ب ب:B006:رُبّ خاثر وإصلاح به | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم | ض ل ل:B001:الضلال عن الهدى والقصد	animal_life/husbandry; cognition_perception/proof_uncertainty; emotion_ethics/honor_shame; kinship_society/hospitality_welfare; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; movement_travel/transport; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	ascent, authority, charity, coating, compassion, condiment, craft, creed, deviation, devotion, direction, divinity, elevation, eminence, emotion, error, ethics, food, guidance, height, hierarchy, honor, infrastructure, journey
RF0195	1	368	2,3,4,5,6,7	kw:age | kw:agriculture | kw:antiquity | kw:authority | kw:blade | kw:body | kw:botany | kw:charity	ر ب ب → ر ح م → د ي ن → ع ب د → ع و ن → ص ر ط → ض ل ل	ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B007:القوة والصلابة | ع و ن:B004:النخلة العَوانة القديمة | ص ر ط:B003:السيف القاطع الماضي في الضربة | ض ل ل:B001:الضلال عن الهدى والقصد	agriculture_food/harvest_cultivation; body_health_life/life_stage_aging; cognition_perception/proof_uncertainty; craft_material_built/textile_clothing; kinship_society/hospitality_welfare; kinship_society/kinship; law_governance/obligation_contract; movement_travel/navigation_route; ritual_belief/religion_worship; ritual_belief/ritual; time_measure_quantity/quantity_number	age, agriculture, antiquity, authority, blade, body, botany, charity, compassion, creed, cultivation, cutting, demography, deviation, devotion, divinity, ecology, emotion, error, ethics, force, gathering, hardness, kindness
RF0196	1	360	1,2,4,5,6,7	kw:anger | kw:ascent | kw:authority | kw:blessing | kw:body | kw:conflict | kw:consumption | kw:creed	س م و → ح م د → د ي ن → ع ب د → ص ر ط → غ ي ر → غ ض ب	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | د ي ن:B001:الطاعة والانقياد | ع ب د:B007:القوة والصلابة | ص ر ط:B002:الغيبة في المرور والبلع | غ ي ر:B004:الغَيْرة على الأهل | غ ض ب:B001:اشتداد السخط وثورانه للانتقام	craft_material_built/textile_clothing; emotion_ethics/desire_appetite; emotion_ethics/honor_shame; kinship_society/gender; kinship_society/marriage_genealogy; language_communication/concealment_disclosure; law_governance/obligation_contract; law_governance/punishment_sanction; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	anger, ascent, authority, blessing, body, conflict, consumption, creed, devotion, disappearance, elevation, eminence, emotion, ethics, evaluation, food, fury, gratitude, hardness, height, hierarchy, honor, ingestion, jealousy
RF0197	1	344	1,2,4,5,6,7	kw:age | kw:agriculture | kw:antiquity | kw:authority | kw:blade | kw:body | kw:botany | kw:care	ر ح م → ر ب ب → د ي ن → ع ب د → ع و ن → ص ر ط → ض ل ل	ر ح م:B004:وجع الرَّحِم بعد الولادة | ر ب ب:B002:إصلاح وتربية وإتمام | د ي ن:B001:الطاعة والانقياد | ع ب د:B007:القوة والصلابة | ع و ن:B004:النخلة العَوانة القديمة | ص ر ط:B003:السيف القاطع الماضي في الضربة | ض ل ل:B001:الضلال عن الهدى والقصد	agriculture_food/harvest_cultivation; body_health_life/life_stage_aging; body_health_life/reproduction_birth; cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; craft_material_built/textile_clothing; kinship_society/family; law_governance/obligation_contract; movement_travel/navigation_route; ritual_belief/religion_worship; ritual_belief/ritual	age, agriculture, antiquity, authority, blade, body, botany, care, completion, creed, cultivation, cutting, development, deviation, devotion, ecology, education, error, ethics, force, hardness, law, material, medicine
RF0198	1	300	1,2,4,5,6,7	kw:ascent | kw:authority | kw:blessing | kw:body | kw:compensation | kw:consumption | kw:creed | kw:deviation	س م و → ح م د → د ي ن → ع ب د → ص ر ط → غ ي ر → ض ل ل	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | د ي ن:B001:الطاعة والانقياد | ع ب د:B007:القوة والصلابة | ص ر ط:B002:الغيبة في المرور والبلع | غ ي ر:B002:الغَيْر في الدية | ض ل ل:B001:الضلال عن الهدى والقصد	cognition_perception/proof_uncertainty; craft_material_built/textile_clothing; emotion_ethics/desire_appetite; emotion_ethics/honor_shame; language_communication/concealment_disclosure; law_governance/obligation_contract; law_governance/punishment_sanction; movement_travel/navigation_route; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	ascent, authority, blessing, body, compensation, consumption, creed, deviation, devotion, disappearance, elevation, eminence, error, ethics, evaluation, food, gratitude, hardness, height, hierarchy, honor, indemnity, ingestion, law
RF0199	1	288	1,2,3,5,7	kw:adoration | kw:age | kw:anger | kw:arrow | kw:belly | kw:biology | kw:blessing | kw:classification	ء ل ه → ح م د → ر ب ب → ر ح م → ع و ن → غ ي ر → غ ض ب	ء ل ه:B001:التعبد والمعبود | ح م د:B001:الحمد خلاف الذم | ر ب ب:B010:ربابة تجمع القداح | ر ح م:B003:رَحِم الأنثى | ع و ن:B002:العَوان بين السنين | غ ي ر:B004:الغَيْرة على الأهل | غ ض ب:B001:اشتداد السخط وثورانه للانتقام	body_health_life/life_stage_aging; body_health_life/reproduction_birth; cognition_perception/proof_uncertainty; conflict_security/weaponry; craft_material_built/storage_vessels; emotion_ethics/honor_shame; kinship_society/gender; kinship_society/marriage_genealogy; law_governance/punishment_sanction; ritual_belief/religion_worship; ritual_belief/ritual	adoration, age, anger, arrow, belly, biology, blessing, classification, conflict, container, deity, devotion, emotion, evaluation, fury, gambling, gestation, gratitude, hide, honor, jealousy, kinship, lot, maturity
