review_id	candidate_count	path_count_total	ayahs	scored_facet_signature	representative_roots	representative_branches	top_scored_facets
SF0183	1	4610	1,2,3,4,5,6	theme:ritual_belief/religion_worship | kw:submission | kw:obedience | kw:devotion | kw:tribe | kw:worship | kw:religion | kw:authority	س م و → ح م د → ر ب ب → ر ح م → د ي ن → ع ب د → ق و م	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B003:العبادة والطاعة الخاضعة | ق و م:B001:جماعة الناس والرجال	theme:ritual_belief/religion_worship(3); kw:submission(2); kw:obedience(2); kw:devotion(2); kw:tribe(2); kw:worship(2); kw:religion(2); kw:authority(2); theme:kinship_society/kinship(2); theme:ritual_belief/belief_revelation(2); kw:gratitude(1); kw:men(1); kw:thousand(1); kw:monotheism(1); kw:creed(1); kw:pity(1)
SF0184	1	3760	1,2,3,4,6	theme:ritual_belief/religion_worship | kw:devotion | kw:tribe | kw:worship | kw:religion | theme:ritual_belief/ritual | theme:kinship_society/kinship | theme:ritual_belief/belief_revelation	س م و → ء ل ه → ح م د → ر ب ب → ر ح م → د ي ن → ق و م	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | ح م د:B001:الحمد خلاف الذم | ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ق و م:B001:جماعة الناس والرجال	theme:ritual_belief/religion_worship(3); kw:devotion(2); kw:tribe(2); kw:worship(2); kw:religion(2); theme:ritual_belief/ritual(2); theme:kinship_society/kinship(2); theme:ritual_belief/belief_revelation(2); kw:gratitude(1); kw:men(1); kw:adoration(1); kw:thousand(1); kw:ceiling(1); kw:creed(1); kw:overhead(1); kw:pity(1)
SF0185	1	3158	1,2,3,4,6,7	kw:blessing | theme:ritual_belief/religion_worship | theme:kinship_society/hospitality_welfare	س م و → ح م د → ر ب ب → ر ح م → د ي ن → ق و م → ن ع م	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ق و م:B009:قوام وعماد ومعاش | ن ع م:B001:حسن الحال والنعمة	kw:blessing(2); theme:ritual_belief/religion_worship(2); theme:kinship_society/hospitality_welfare(2); kw:gratitude(1); kw:thousand(1); kw:creed(1); kw:pity(1); kw:divinity(1); kw:loftiness(1); kw:pillar(1); kw:eminence(1); kw:compassion(1); kw:grace(1); kw:praise(1); kw:bounty(1); kw:foundation(1)
SF0186	1	2310	1,2,3,4,6	kw:tribe | kw:hierarchy | theme:ritual_belief/religion_worship | kw:authority | theme:kinship_society/hierarchy_status | theme:kinship_society/kinship	س م و → ح م د → ر ب ب → ر ح م → م ل ك → د ي ن → ق و م	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | م ل ك:B003:المُلك والسلطان | د ي ن:B001:الطاعة والانقياد | ق و م:B001:جماعة الناس والرجال	kw:tribe(2); kw:hierarchy(2); theme:ritual_belief/religion_worship(2); kw:authority(2); theme:kinship_society/hierarchy_status(2); theme:kinship_society/kinship(2); kw:gratitude(1); kw:men(1); kw:thousand(1); kw:creed(1); kw:pity(1); kw:divinity(1); kw:kingship(1); kw:dominion(1); kw:loftiness(1); kw:eminence(1)
SF0187	1	2018	1,2,3,4,5	theme:ritual_belief/religion_worship | kw:submission | kw:obedience | kw:devotion | kw:worship | kw:religion | theme:emotion_ethics/trust_loyalty | kw:authority	س م و → ح م د → ر ب ب → ر ح م → د ي ن → ع ب د → ع و ن	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B003:العبادة والطاعة الخاضعة | ع و ن:B001:الإعانة والمظاهرة	theme:ritual_belief/religion_worship(3); kw:submission(2); kw:obedience(2); kw:devotion(2); kw:worship(2); kw:religion(2); theme:emotion_ethics/trust_loyalty(2); kw:authority(2); theme:ritual_belief/belief_revelation(2); kw:gratitude(1); kw:thousand(1); kw:monotheism(1); kw:creed(1); kw:pity(1); kw:divinity(1); kw:loftiness(1)
SF0188	1	1664	1,2,3,4,5,6	theme:ritual_belief/religion_worship | kw:devotion | kw:worship | kw:religion | theme:ritual_belief/belief_revelation | kw:submission | kw:obedience | kw:tribe	ء ل ه → ح م د → ر ب ب → ر ح م → د ي ن → ع ب د → ق و م	ء ل ه:B001:التعبد والمعبود | ح م د:B001:الحمد خلاف الذم | ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B003:العبادة والطاعة الخاضعة | ق و م:B001:جماعة الناس والرجال	theme:ritual_belief/religion_worship(4); kw:devotion(3); kw:worship(3); kw:religion(3); theme:ritual_belief/belief_revelation(3); kw:submission(2); kw:obedience(2); kw:tribe(2); kw:authority(2); theme:ritual_belief/ritual(2); theme:kinship_society/kinship(2); kw:gratitude(1); kw:men(1); kw:adoration(1); kw:thousand(1); kw:monotheism(1)
SF0189	1	1624	1,2,4,5,7	theme:ritual_belief/religion_worship | kw:anger | kw:honor | kw:hierarchy | theme:law_governance/obligation_contract	س م و → ح م د → ء ل ه → ر ب ب → د ي ن → ع ب د → غ ض ب	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B001:ربوبية وملك وسيادة | د ي ن:B001:الطاعة والانقياد | ع ب د:B008:الأنفة والغضب | غ ض ب:B001:اشتداد السخط وثورانه للانتقام	theme:ritual_belief/religion_worship(3); kw:anger(2); kw:honor(2); kw:hierarchy(2); theme:law_governance/obligation_contract(2); kw:gratitude(1); kw:creed(1); kw:regret(1); kw:dominion(1); kw:invocation(1); kw:loftiness(1); kw:zeal(1); kw:fury(1); kw:resentment(1); kw:eminence(1); kw:wrath(1)
SF0190	1	1484	1,2,4,5,6	theme:ritual_belief/religion_worship | kw:submission | kw:obedience | kw:devotion | kw:worship | kw:religion | kw:hierarchy | kw:authority	س م و → ح م د → ء ل ه → ر ب ب → د ي ن → ع ب د → ق و م	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B001:ربوبية وملك وسيادة | د ي ن:B001:الطاعة والانقياد | ع ب د:B003:العبادة والطاعة الخاضعة | ق و م:B001:جماعة الناس والرجال	theme:ritual_belief/religion_worship(4); kw:submission(2); kw:obedience(2); kw:devotion(2); kw:worship(2); kw:religion(2); kw:hierarchy(2); kw:authority(2); theme:ritual_belief/belief_revelation(2); theme:law_governance/obligation_contract(2); kw:gratitude(1); kw:men(1); kw:monotheism(1); kw:creed(1); kw:dominion(1); kw:invocation(1)
SF0191	1	1400	1,2,3,4,6	kw:semiotics | kw:name | theme:ritual_belief/religion_worship | kw:religion | kw:language | theme:law_governance/obligation_contract | theme:kinship_society/kinship	س م و → ء ل ه → ر ب ب → ع ل م → ر ح م → د ي ن → ق و م	س م و:B005:الاسم تنويه ودلالة | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B003:علم رباني | ع ل م:B002:أثر يميز الشيء ويهدي إليه | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ق و م:B001:جماعة الناس والرجال	kw:semiotics(2); kw:name(2); theme:ritual_belief/religion_worship(2); kw:religion(2); kw:language(2); theme:law_governance/obligation_contract(2); theme:kinship_society/kinship(2); kw:men(1); kw:creed(1); kw:heraldry(1); kw:sage(1); kw:banner(1); kw:pity(1); kw:scholar(1); kw:divinity(1); kw:invocation(1)
SF0192	1	1122	1,2,3,4,6	kw:hierarchy | theme:ritual_belief/religion_worship | kw:authority | theme:kinship_society/hierarchy_status | theme:ritual_belief/belief_revelation	س م و → ح م د → ر ب ب → ر ح م → م ل ك → د ي ن → ه د ي	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | م ل ك:B003:المُلك والسلطان | د ي ن:B001:الطاعة والانقياد | ه د ي:B001:دلالة بلطف إلى الطريق والحق	kw:hierarchy(2); theme:ritual_belief/religion_worship(2); kw:authority(2); theme:kinship_society/hierarchy_status(2); theme:ritual_belief/belief_revelation(2); kw:gratitude(1); kw:thousand(1); kw:creed(1); kw:pity(1); kw:divinity(1); kw:kingship(1); kw:dominion(1); kw:loftiness(1); kw:eminence(1); kw:compassion(1); kw:praise(1)
SF0193	1	1104	2,3,4,5,6,7	kw:honor | kw:protectiveness | kw:thousand | kw:creed	ر ب ب → ر ح م → د ي ن → ع ب د → ص ر ط → غ ي ر → غ ض ب	ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B007:القوة والصلابة | ص ر ط:B002:الغيبة في المرور والبلع | غ ي ر:B004:الغَيْرة على الأهل | غ ض ب:B001:اشتداد السخط وثورانه للانتقام	kw:honor(1); kw:protectiveness(1); kw:thousand(1); kw:creed(1); kw:jealousy(1); kw:pity(1); kw:divinity(1); kw:zeal(1); kw:swallowing(1); kw:stoutness(1); kw:fury(1); kw:resentment(1); kw:wrath(1); kw:compassion(1); kw:ingestion(1); kw:tenderness(1)
SF0194	1	1056	1,2,4,5,6	theme:ritual_belief/religion_worship | kw:hierarchy | theme:ritual_belief/belief_revelation | theme:law_governance/obligation_contract	س م و → ح م د → ء ل ه → ر ب ب → د ي ن → ع ب د → ه د ي	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B001:ربوبية وملك وسيادة | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ه د ي:B001:دلالة بلطف إلى الطريق والحق	theme:ritual_belief/religion_worship(3); kw:hierarchy(2); theme:ritual_belief/belief_revelation(2); theme:law_governance/obligation_contract(2); kw:gratitude(1); kw:paving(1); kw:creed(1); kw:taming(1); kw:smoothing(1); kw:dominion(1); kw:invocation(1); kw:loftiness(1); kw:leveling(1); kw:eminence(1); kw:address(1); kw:coating(1)
SF0195	1	1044	1,2,4,5,7	theme:ritual_belief/religion_worship | kw:anger | theme:law_governance/obligation_contract	ر ح م → ح م د → ء ل ه → ر ب ب → د ي ن → ع ب د → غ ض ب	ر ح م:B002:الرَّحِم والقرابة | ح م د:B001:الحمد خلاف الذم | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B001:ربوبية وملك وسيادة | د ي ن:B001:الطاعة والانقياد | ع ب د:B008:الأنفة والغضب | غ ض ب:B001:اشتداد السخط وثورانه للانتقام	theme:ritual_belief/religion_worship(3); kw:anger(2); theme:law_governance/obligation_contract(2); kw:gratitude(1); kw:family(1); kw:creed(1); kw:regret(1); kw:dominion(1); kw:invocation(1); kw:zeal(1); kw:relative(1); kw:fury(1); kw:resentment(1); kw:wrath(1); kw:address(1); kw:mourning(1)
SF0196	1	1032	1,2,4,5,6,7	kw:honor | kw:protectiveness | kw:creed | kw:jealousy	ر ح م → ر ب ب → د ي ن → ع ب د → ص ر ط → غ ي ر → غ ض ب	ر ح م:B004:وجع الرَّحِم بعد الولادة | ر ب ب:B002:إصلاح وتربية وإتمام | د ي ن:B001:الطاعة والانقياد | ع ب د:B007:القوة والصلابة | ص ر ط:B002:الغيبة في المرور والبلع | غ ي ر:B004:الغَيْرة على الأهل | غ ض ب:B001:اشتداد السخط وثورانه للانتقام	kw:honor(1); kw:protectiveness(1); kw:creed(1); kw:jealousy(1); kw:zeal(1); kw:swallowing(1); kw:stoutness(1); kw:fury(1); kw:nurture(1); kw:resentment(1); kw:wrath(1); kw:ingestion(1); kw:womb(1); kw:submission(1); kw:solidity(1); kw:disappearance(1)
SF0197	1	990	1,2,3,4,7	kw:blessing | kw:hierarchy | theme:ritual_belief/religion_worship | kw:authority | theme:kinship_society/hospitality_welfare | theme:kinship_society/hierarchy_status	س م و → ح م د → ر ب ب → ر ح م → م ل ك → د ي ن → ن ع م	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | م ل ك:B003:المُلك والسلطان | د ي ن:B001:الطاعة والانقياد | ن ع م:B001:حسن الحال والنعمة	kw:blessing(2); kw:hierarchy(2); theme:ritual_belief/religion_worship(2); kw:authority(2); theme:kinship_society/hospitality_welfare(2); theme:kinship_society/hierarchy_status(2); kw:gratitude(1); kw:thousand(1); kw:creed(1); kw:pity(1); kw:divinity(1); kw:kingship(1); kw:dominion(1); kw:loftiness(1); kw:eminence(1); kw:compassion(1)
SF0198	1	990	1,2,4,5,7	theme:ritual_belief/religion_worship | kw:submission | kw:obedience | kw:blessing | kw:devotion | kw:worship | kw:religion | kw:hierarchy	س م و → ح م د → ء ل ه → ر ب ب → د ي ن → ع ب د → ن ع م	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B001:ربوبية وملك وسيادة | د ي ن:B001:الطاعة والانقياد | ع ب د:B003:العبادة والطاعة الخاضعة | ن ع م:B001:حسن الحال والنعمة	theme:ritual_belief/religion_worship(4); kw:submission(2); kw:obedience(2); kw:blessing(2); kw:devotion(2); kw:worship(2); kw:religion(2); kw:hierarchy(2); kw:authority(2); theme:ritual_belief/belief_revelation(2); theme:law_governance/obligation_contract(2); kw:gratitude(1); kw:monotheism(1); kw:creed(1); kw:dominion(1); kw:invocation(1)
SF0199	1	840	1,2,3,4,6	kw:hierarchy | theme:ritual_belief/religion_worship | kw:authority | theme:kinship_society/hierarchy_status	س م و → ح م د → ع ل م → ر ح م → م ل ك → د ي ن → ق و م	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ع ل م:B002:أثر يميز الشيء ويهدي إليه | ر ح م:B001:الرَّحْمَة والرقة | م ل ك:B003:المُلك والسلطان | د ي ن:B001:الطاعة والانقياد | ق و م:B001:جماعة الناس والرجال	kw:hierarchy(2); theme:ritual_belief/religion_worship(2); kw:authority(2); theme:kinship_society/hierarchy_status(2); kw:gratitude(1); kw:men(1); kw:creed(1); kw:heraldry(1); kw:banner(1); kw:pity(1); kw:divinity(1); kw:kingship(1); kw:dominion(1); kw:loftiness(1); kw:eminence(1); kw:compassion(1)
SF0200	1	840	1,2,3,4,6	kw:semiotics | kw:name | theme:cognition_perception/knowledge_learning | theme:ritual_belief/religion_worship | kw:religion | kw:language | theme:law_governance/obligation_contract | theme:ritual_belief/belief_revelation	س م و → ء ل ه → ر ب ب → ع ل م → ر ح م → د ي ن → ه د ي	س م و:B005:الاسم تنويه ودلالة | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B003:علم رباني | ع ل م:B002:أثر يميز الشيء ويهدي إليه | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ه د ي:B001:دلالة بلطف إلى الطريق والحق	kw:semiotics(2); kw:name(2); theme:cognition_perception/knowledge_learning(2); theme:ritual_belief/religion_worship(2); kw:religion(2); kw:language(2); theme:law_governance/obligation_contract(2); theme:ritual_belief/belief_revelation(2); kw:creed(1); kw:heraldry(1); kw:sage(1); kw:banner(1); kw:pity(1); kw:scholar(1); kw:divinity(1); kw:invocation(1)
